transaction_id,product_id,quantity
T003149,P008,1
T003150,P007,2
T003150,P006,3
T003150,P008,3
T003150,P009,2
T003151,P007,2
T003151,P009,3
T003152,P003,1
T003152,P004,1
T003153,P013,3
T003153,P010,1
T003154,P003,3
T003154,P001,3
T003155,P012,2
T003155,P010,1
T003155,P011,2
T003156,P013,3
T003156,P012,1
T003156,P010,3
T003156,P011,1
T003157,P001,2
T003157,P004,2
T003157,P002,2
T003158,P013,3
T003158,P012,3
T003158,P011,1
T003159,P004,2
T003159,P001,3
T003159,P005,3
T003160,P008,3
T003160,P006,3
T003160,P009,2
T003161,P016,3
T003161,P015,2
T003162,P002,2
T003162,P004,1
T003162,P003,2
T003162,P005,1
T003163,P007,3
T003163,P006,3
T003163,P008,1
T003163,P009,3
T003164,P013,2
T003164,P012,2
T003164,P011,2
T003164,P010,3
T003165,P013,3
T003165,P010,2
T003165,P011,2
T003166,P014,3
T003166,P015,1
T003167,P007,2
T003167,P006,3
T003167,P008,1
T003167,P009,2
T003168,P007,2
T003168,P008,3
T003168,P009,2
T003169,P002,3
T003169,P001,2
T003169,P005,1
T003170,P014,1
T003170,P016,2
T003170,P015,2
T003171,P013,3
T003171,P012,3
T003171,P011,2
T003172,P003,2
T003172,P001,2
T003172,P005,2
T003173,P007,2
T003173,P009,2
T003174,P012,3
T003174,P010,2
T003174,P011,1
T003175,P007,2
T003175,P006,3
T003176,P013,2
T003176,P012,3
T003177,P004,1
T003177,P002,3
T003178,P012,1
T003178,P011,1
T003179,P014,2
T003179,P016,3
T003179,P015,2
T003180,P012,3
T003180,P010,3
T003180,P011,1
T003181,P006,3
T003181,P009,1
T003182,P014,3
T003182,P016,1
T003182,P015,1
T003183,P004,2
T003183,P002,3
T003184,P014,3
T003184,P016,2
T003184,P015,1
T003185,P004,2
T003185,P003,3
T003185,P005,2
T003186,P002,2
T003186,P003,3
T003186,P004,1
T003186,P001,1
T003187,P014,3
T003187,P016,2
T003187,P015,1
T003188,P014,3
T003188,P016,2
T003188,P015,2
T003189,P006,2
T003189,P009,1
T003190,P014,1
T003190,P016,3
T003190,P015,3
T003191,P012,2
T003191,P011,1
T003192,P013,3
T003192,P012,1
T003192,P010,2
T003193,P013,2
T003193,P012,2
T003193,P011,1
T003193,P010,1
T003194,P003,1
T003194,P001,1
T003195,P007,1
T003195,P008,2
T003195,P009,1
T003196,P012,2
T003196,P010,2
T003196,P011,2
T003197,P013,3
T003197,P010,2
T003197,P011,3
T003198,P013,1
T003198,P012,3
T003198,P010,3
T003199,P001,2
T003199,P002,1
T003200,P003,1
T003200,P004,3
T003200,P005,2
T003201,P012,3
T003201,P010,3
T003202,P012,2
T003202,P010,3
T003203,P003,2
T003203,P001,2
T003203,P005,3
T003204,P003,2
T003204,P004,2
T003205,P008,2
T003205,P009,1
T003206,P003,1
T003206,P004,3
T003206,P001,3
T003206,P005,1
T003207,P014,2
T003207,P016,1
T003207,P015,2
T003208,P012,2
T003208,P010,2
T003208,P011,3
T003209,P014,3
T003209,P016,2
T003209,P015,1
T003210,P016,3
T003210,P015,2
T003211,P013,2
T003211,P012,3
T003211,P010,2
T003211,P011,3
T003212,P014,2
T003212,P016,1
T003212,P015,1
T003213,P014,2
T003213,P016,1
T003213,P015,2
T003214,P007,2
T003214,P006,2
T003214,P009,1
T003215,P014,2
T003215,P015,2
T003216,P010,1
T003216,P011,2
T003217,P014,3
T003217,P016,3
T003217,P015,1
T003218,P003,2
T003218,P005,1
T003219,P013,3
T003219,P012,2
T003219,P011,3
T003220,P014,3
T003220,P016,3
T003220,P015,3
T003221,P013,1
T003221,P012,1
T003221,P011,3
T003222,P003,3
T003222,P002,1
T003223,P014,1
T003223,P015,2
T003224,P003,1
T003224,P004,2
T003224,P001,2
T003225,P007,3
T003225,P006,2
T003225,P009,2
T003226,P016,1
T003226,P015,2
T003227,P001,1
T003227,P004,2
T003227,P002,2
T003228,P006,3
T003228,P009,1
T003229,P007,1
T003229,P008,1
T003229,P006,2
T003229,P009,2
T003230,P013,3
T003230,P011,3
T003231,P014,2
T003231,P016,2
T003231,P015,2
T003232,P013,1
T003232,P012,2
T003232,P010,3
T003233,P013,1
T003233,P012,1
T003233,P011,3
T003234,P013,3
T003234,P012,2
T003234,P010,1
T003234,P011,2
T003235,P007,2
T003235,P006,1
T003235,P008,2
T003236,P007,1
T003236,P006,1
T003236,P008,2
T003237,P003,2
T003237,P001,3
T003238,P014,3
T003238,P016,3
T003239,P007,2
T003239,P006,2
T003240,P013,1
T003240,P012,1
T003240,P010,2
T003241,P014,3
T003241,P016,2
T003241,P015,1
T003242,P004,2
T003242,P005,2
T003243,P001,2
T003243,P004,1
T003243,P002,3
T003244,P008,2
T003244,P007,2
T003244,P006,1
T003244,P009,2
T003245,P007,2
T003245,P008,1
T003245,P009,3
T003246,P007,3
T003246,P006,2
T003247,P014,1
T003247,P015,1
T003248,P012,2
T003248,P011,1
T003248,P010,3
T003249,P004,1
T003249,P003,2
T003250,P004,2
T003250,P005,3
T003251,P004,2
T003251,P003,3
T003251,P002,1
T003251,P005,2
T003252,P004,3
T003252,P005,3
T003253,P004,3
T003253,P002,2
T003254,P013,3
T003254,P012,3
T003254,P010,2
T003254,P011,2
T003255,P013,3
T003255,P010,3
T003256,P014,2
T003256,P016,3
T003256,P015,3
T003257,P014,1
T003257,P016,2
T003257,P015,3
T003258,P013,3
T003258,P012,2
T003259,P004,3
T003259,P002,3
T003260,P014,3
T003260,P016,1
T003261,P003,2
T003261,P005,3
T003262,P004,2
T003262,P002,1
T003262,P005,1
T003263,P013,2
T003263,P012,3
T003263,P011,3
T003263,P010,3
T003264,P014,3
T003264,P016,2
T003265,P013,3
T003265,P012,3
T003265,P011,2
T003265,P010,1
T003266,P013,3
T003266,P012,2
T003266,P010,1
T003266,P011,1
T003267,P013,1
T003267,P012,2
T003267,P010,2
T003268,P014,2
T003268,P016,2
T003268,P015,3
T003269,P007,3
T003269,P008,3
T003269,P009,1
T003270,P014,1
T003270,P016,2
T003270,P015,2
T003271,P013,1
T003271,P012,1
T003271,P011,2
T003272,P014,3
T003272,P016,2
T003272,P015,3
T003273,P004,3
T003273,P003,2
T003274,P013,3
T003274,P012,2
T003274,P010,1
T003275,P007,1
T003275,P006,1
T003276,P013,1
T003276,P012,2
T003276,P010,3
T003277,P007,3
T003277,P009,2
T003278,P004,2
T003278,P002,1
T003279,P002,1
T003279,P003,3
T003279,P001,2
T003279,P005,1
T003280,P014,1
T003280,P016,2
T003280,P015,2
T003281,P003,2
T003281,P004,1
T003281,P002,2
T003282,P014,2
T003282,P015,1
T003283,P003,1
T003283,P002,2
T003283,P005,3
T003284,P012,1
T003284,P011,2
T003285,P008,1
T003285,P007,3
T003285,P009,1
T003286,P008,2
T003286,P009,2
T003287,P014,3
T003287,P016,2
T003287,P015,1
T003288,P013,1
T003288,P010,3
T003289,P014,1
T003289,P016,3
T003289,P015,1
T003290,P014,2
T003290,P016,3
T003290,P015,3
T003291,P012,2
T003291,P010,3
T003291,P011,3
T003292,P007,3
T003292,P008,1
T003293,P003,2
T003293,P001,3
T003294,P002,2
T003294,P003,3
T003294,P001,3
T003294,P005,3
T003295,P006,3
T003295,P008,1
T003295,P009,1
T003296,P012,1
T003296,P010,3
T003296,P011,3
T003297,P013,2
T003297,P012,1
T003297,P011,2
T003298,P013,3
T003298,P012,2
T003299,P004,1
T003299,P003,2
T003299,P002,2
T003300,P014,2
T003300,P016,3
T003300,P015,2
T003301,P013,3
T003301,P011,2
T003302,P007,2
T003302,P006,1
T003302,P008,3
T003303,P010,2
T003303,P011,3
T003304,P007,2
T003304,P008,3
T003304,P009,2
T003305,P001,3
T003305,P004,2
T003305,P002,2
T003306,P008,1
T003306,P009,1
T003307,P013,1
T003307,P012,2
T003307,P010,1
T003308,P003,3
T003308,P005,2
T003309,P002,2
T003309,P003,2
T003309,P001,3
T003310,P004,1
T003310,P002,2
T003310,P005,3
T003311,P014,3
T003311,P015,2
T003312,P003,2
T003312,P002,2
T003312,P005,2
T003313,P002,1
T003313,P003,3
T003313,P001,3
T003313,P005,3
T003314,P014,3
T003314,P016,2
T003314,P015,1
T003315,P004,3
T003315,P003,1
T003315,P001,1
T003316,P002,1
T003316,P003,2
T003316,P001,2
T003317,P013,3
T003317,P012,2
T003318,P014,3
T003318,P016,2
T003319,P012,1
T003319,P010,2
T003320,P007,3
T003320,P008,3
T003320,P009,2
T003321,P014,3
T003321,P016,1
T003321,P015,1
T003322,P002,2
T003322,P003,3
T003322,P001,2
T003323,P013,2
T003323,P011,1
T003324,P007,3
T003324,P009,2
T003325,P001,2
T003325,P005,2
T003326,P013,2
T003326,P011,3
T003327,P013,1
T003327,P012,3
T003327,P010,3
T003328,P008,1
T003328,P006,3
T003328,P009,3
T003329,P002,2
T003329,P004,1
T003329,P001,2
T003329,P005,2
T003330,P014,3
T003330,P016,1
T003330,P015,1
T003331,P013,1
T003331,P012,1
T003332,P004,1
T003332,P002,2
T003333,P016,3
T003333,P015,1
T003334,P014,3
T003334,P016,1
T003334,P015,3
T003335,P012,1
T003335,P011,3
T003335,P010,3
T003336,P013,1
T003336,P012,2
T003336,P010,2
T003337,P012,3
T003337,P011,3
T003337,P010,1
T003338,P014,3
T003338,P016,2
T003339,P013,2
T003339,P012,2
T003339,P010,3
T003340,P002,2
T003340,P005,2
T003341,P013,1
T003341,P012,1
T003341,P010,1
T003341,P011,1
T003342,P002,3
T003342,P003,2
T003342,P001,3
T003343,P008,3
T003343,P009,2
T003344,P007,3
T003344,P008,3
T003345,P012,1
T003345,P010,2
T003345,P011,2
T003346,P014,2
T003346,P016,3
T003346,P015,1
T003347,P003,1
T003347,P002,1
T003347,P005,3
T003348,P013,3
T003348,P012,2
T003348,P010,1
T003348,P011,1
T003349,P007,3
T003349,P006,2
T003349,P008,1
T003349,P009,1
T003350,P014,1
T003350,P016,3
T003350,P015,1
T003351,P007,2
T003351,P008,1
T003351,P009,1
T003352,P007,3
T003352,P006,3
T003352,P008,2
T003353,P013,2
T003353,P012,2
T003353,P011,3
T003353,P010,1
T003354,P004,2
T003354,P002,2
T003355,P007,1
T003355,P006,2
T003355,P009,1
T003356,P008,1
T003356,P009,2
T003357,P014,1
T003357,P016,3
T003357,P015,1
T003358,P003,1
T003358,P004,3
T003358,P005,2
T003359,P014,2
T003359,P016,1
T003359,P015,3
T003360,P014,1
T003360,P016,2
T003360,P015,3
T003361,P002,1
T003361,P004,1
T003361,P001,2
T003361,P005,3
T003362,P002,1
T003362,P003,1
T003362,P001,1
T003362,P005,2
T003363,P001,1
T003363,P005,1
T003364,P014,3
T003364,P015,3
T003365,P006,1
T003365,P008,2
T003365,P009,3
T003366,P014,3
T003366,P015,3
T003367,P013,3
T003367,P012,1
T003367,P010,3
T003367,P011,1
T003368,P013,1
T003368,P010,2
T003369,P007,1
T003369,P009,3
T003370,P002,2
T003370,P003,1
T003370,P001,2
T003371,P003,1
T003371,P002,3
T003372,P008,2
T003372,P007,1
T003372,P006,2
T003372,P009,1
T003373,P012,1
T003373,P010,1
T003373,P011,2
T003374,P003,1
T003374,P002,1
T003375,P014,3
T003375,P015,2
T003376,P013,3
T003376,P010,1
T003377,P014,3
T003377,P016,3
T003377,P015,3
T003378,P013,2
T003378,P012,1
T003378,P011,1
T003379,P016,1
T003379,P015,2
T003380,P007,1
T003380,P006,3
T003380,P009,2
T003381,P014,2
T003381,P015,2
T003382,P013,1
T003382,P012,3
T003382,P011,1
T003383,P004,3
T003383,P002,1
T003383,P005,3
T003384,P006,2
T003384,P008,1
T003385,P014,3
T003385,P015,2
T003386,P016,1
T003386,P015,1
T003387,P006,3
T003387,P008,1
T003388,P012,3
T003388,P011,3
T003388,P010,3
T003389,P013,2
T003389,P012,2
T003389,P010,1
T003390,P004,2
T003390,P001,3
T003391,P004,1
T003391,P003,1
T003391,P002,2
T003391,P005,3
T003392,P014,2
T003392,P015,2
T003393,P002,2
T003393,P004,2
T003393,P003,3
T003393,P005,2
T003394,P006,2
T003394,P008,2
T003394,P009,2
T003395,P001,3
T003395,P004,1
T003395,P002,3
T003395,P005,3
T003396,P003,2
T003396,P001,3
T003397,P016,1
T003397,P015,1
T003398,P014,2
T003398,P015,1
T003399,P014,1
T003399,P016,2
T003399,P015,3
T003400,P013,2
T003400,P012,2
T003400,P011,2
T003400,P010,3
T003401,P012,3
T003401,P010,1
T003401,P011,2
T003402,P002,1
T003402,P005,3
T003403,P003,1
T003403,P001,2
T003403,P005,2
T003404,P016,3
T003404,P015,2
T003405,P007,3
T003405,P006,3
T003405,P008,1
T003405,P009,3
T003406,P014,2
T003406,P016,3
T003406,P015,2
T003407,P002,3
T003407,P003,1
T003407,P001,3
T003408,P012,2
T003408,P011,1
T003409,P013,3
T003409,P011,3
T003410,P002,3
T003410,P001,2
T003411,P016,3
T003411,P015,3
T003412,P010,3
T003412,P011,2
T003413,P013,1
T003413,P012,1
T003413,P010,3
T003413,P011,3
T003414,P007,3
T003414,P008,2
T003414,P009,1
T003415,P003,1
T003415,P004,3
T003416,P012,2
T003416,P010,1
T003416,P011,1
T003417,P014,3
T003417,P015,3
T003418,P014,2
T003418,P016,1
T003419,P003,3
T003419,P004,1
T003419,P002,1
T003420,P002,2
T003420,P003,3
T003420,P001,2
T003421,P013,3
T003421,P010,2
T003422,P014,2
T003422,P015,2
T003423,P006,2
T003423,P009,3
T003424,P007,1
T003424,P009,3
T003425,P007,2
T003425,P006,3
T003426,P006,3
T003426,P009,1
T003427,P007,2
T003427,P008,1
T003427,P009,2
T003428,P014,3
T003428,P016,1
T003428,P015,1
T003429,P014,2
T003429,P016,2
T003430,P011,2
T003430,P010,2
T003431,P014,1
T003431,P016,1
T003431,P015,3
T003432,P014,2
T003432,P016,3
T003432,P015,3
T003433,P003,2
T003433,P004,1
T003433,P001,3
T003434,P004,3
T003434,P002,2
T003435,P014,2
T003435,P015,1
T003436,P014,1
T003436,P016,3
T003437,P013,3
T003437,P010,1
T003437,P011,1
T003438,P014,1
T003438,P016,1
T003438,P015,1
T003439,P014,2
T003439,P015,2
T003440,P004,1
T003440,P002,3
T003441,P006,2
T003441,P009,3
T003442,P013,1
T003442,P012,1
T003442,P011,3
T003443,P003,1
T003443,P001,1
T003443,P004,2
T003443,P002,2
T003443,P005,2
T003444,P013,3
T003444,P012,1
T003445,P014,2
T003445,P016,2
T003445,P015,3
T003446,P004,3
T003446,P002,2
T003447,P008,3
T003447,P007,3
T003447,P009,2
T003448,P008,1
T003448,P007,3
T003448,P006,2
T003448,P009,1
T003449,P007,2
T003449,P006,2
T003449,P008,2
T003450,P013,2
T003450,P012,1
T003450,P011,3
T003451,P013,3
T003451,P011,3
T003451,P010,1
T003452,P007,3
T003452,P008,1
T003453,P014,3
T003453,P016,2
T003453,P015,1
T003454,P014,1
T003454,P016,1
T003455,P007,2
T003455,P006,2
T003455,P008,2
T003456,P007,1
T003456,P008,3
T003456,P009,3
T003457,P014,3
T003457,P016,2
T003457,P015,1
T003458,P013,2
T003458,P010,2
T003458,P011,2
T003459,P013,2
T003459,P012,1
T003459,P011,1
T003459,P010,3
T003460,P014,2
T003460,P016,1
T003460,P015,2
T003461,P013,3
T003461,P012,2
T003461,P011,2
T003461,P010,3
T003462,P013,1
T003462,P012,3
T003462,P011,2
T003463,P012,1
T003463,P011,3
T003463,P010,1
T003464,P013,1
T003464,P012,2
T003464,P011,1
T003465,P007,2
T003465,P009,3
T003466,P004,1
T003466,P003,2
T003467,P013,1
T003467,P012,3
T003467,P011,2
T003467,P010,2
T003468,P007,1
T003468,P006,3
T003468,P008,2
T003468,P009,2
T003469,P016,3
T003469,P015,2
T003470,P014,2
T003470,P015,1
T003471,P003,3
T003471,P005,2
T003472,P008,2
T003472,P009,1
T003473,P006,3
T003473,P008,2
T003473,P009,2
T003474,P016,2
T003474,P015,2
T003475,P012,2
T003475,P011,3
T003475,P010,1
T003476,P013,3
T003476,P011,1
T003477,P006,1
T003477,P009,3
T003478,P003,2
T003478,P004,2
T003478,P002,1
T003478,P005,3
T003479,P014,3
T003479,P016,2
T003479,P015,1
T003480,P013,3
T003480,P012,2
T003480,P011,2
T003481,P016,2
T003481,P015,1
T003482,P014,1
T003482,P016,1
T003482,P015,3
T003483,P014,1
T003483,P015,3
T003484,P003,1
T003484,P005,3
T003485,P002,1
T003485,P003,1
T003485,P001,3
T003485,P005,1
T003486,P001,3
T003486,P004,1
T003486,P002,2
T003486,P005,2
T003487,P014,1
T003487,P016,1
T003487,P015,1
T003488,P007,1
T003488,P009,3
T003489,P008,2
T003489,P009,3
T003490,P003,1
T003490,P001,1
T003490,P005,1
T003491,P007,2
T003491,P006,3
T003491,P009,2
T003492,P008,1
T003492,P009,3
T003493,P013,3
T003493,P012,3
T003493,P011,3
T003493,P010,1
T003494,P013,3
T003494,P012,3
T003494,P011,2
T003495,P013,3
T003495,P011,2
T003495,P010,1
T003496,P014,1
T003496,P016,2
T003496,P015,3
T003497,P013,1
T003497,P012,1
T003497,P010,1
T003498,P007,3
T003498,P008,2
T003499,P007,3
T003499,P006,2
T003500,P013,2
T003500,P011,3
T003501,P003,1
T003501,P001,3
T003501,P005,3
T003502,P002,3
T003502,P004,2
T003502,P003,2
T003502,P001,2
T003503,P008,1
T003503,P007,1
T003503,P009,3
T003504,P007,3
T003504,P006,3
T003504,P009,2
T003505,P014,3
T003505,P016,3
T003506,P014,1
T003506,P016,2
T003506,P015,1
T003507,P016,3
T003507,P015,1
T003508,P013,2
T003508,P011,2
T003509,P013,3
T003509,P011,2
T003510,P007,1
T003510,P008,2
T003510,P009,3
T003511,P006,1
T003511,P008,1
T003511,P009,1
T003512,P013,2
T003512,P012,1
T003512,P011,3
T003512,P010,2
T003513,P014,2
T003513,P016,3
T003513,P015,3
T003514,P003,3
T003514,P004,1
T003514,P002,1
T003515,P002,1
T003515,P003,1
T003515,P001,2
T003516,P003,3
T003516,P001,2
T003516,P005,2
T003517,P007,2
T003517,P009,1
T003518,P002,2
T003518,P003,2
T003518,P001,3
T003519,P006,2
T003519,P008,1
T003520,P014,1
T003520,P016,2
T003520,P015,1
T003521,P012,3
T003521,P010,3
T003521,P011,2
T003522,P016,3
T003522,P015,2
T003523,P016,1
T003523,P015,3
T003524,P004,1
T003524,P003,3
T003525,P004,1
T003525,P003,1
T003525,P005,3
T003526,P012,2
T003526,P011,1
T003526,P010,1
T003527,P013,2
T003527,P012,1
T003527,P011,3
T003528,P002,1
T003528,P003,1
T003528,P001,2
T003529,P002,3
T003529,P001,2
T003530,P013,2
T003530,P012,2
T003530,P010,3
T003531,P002,1
T003531,P003,1
T003531,P001,1
T003531,P004,2
T003532,P013,3
T003532,P010,2
T003533,P014,1
T003533,P016,2
T003533,P015,1
T003534,P014,2
T003534,P016,3
T003534,P015,2
T003535,P014,2
T003535,P016,1
T003535,P015,2
T003536,P014,3
T003536,P016,1
T003536,P015,3
T003537,P002,1
T003537,P004,1
T003537,P001,3
T003538,P007,3
T003538,P009,1
T003539,P007,2
T003539,P006,1
T003539,P008,3
T003540,P013,3
T003540,P012,1
T003541,P012,2
T003541,P010,1
T003541,P011,2
T003542,P004,3
T003542,P003,3
T003542,P005,2
T003543,P014,3
T003543,P016,2
T003543,P015,3
T003544,P007,3
T003544,P009,3
T003545,P002,3
T003545,P001,2
T003545,P005,2
T003546,P007,1
T003546,P009,2
T003547,P013,2
T003547,P012,2
T003547,P011,2
T003547,P010,3
T003548,P001,1
T003548,P004,2
T003548,P002,2
T003548,P005,1
T003549,P014,2
T003549,P016,2
T003549,P015,2
T003550,P007,1
T003550,P006,3
T003550,P008,3
T003551,P002,1
T003551,P003,2
T003551,P001,3
T003551,P005,2
T003552,P002,2
T003552,P005,1
T003553,P003,2
T003553,P004,1
T003554,P012,3
T003554,P010,1
T003554,P011,3
T003555,P003,2
T003555,P004,2
T003555,P001,3
T003556,P012,3
T003556,P010,2
T003557,P007,2
T003557,P006,2
T003557,P008,1
T003558,P014,2
T003558,P016,2
T003558,P015,2
T003559,P007,1
T003559,P008,1
T003560,P014,3
T003560,P015,1
T003561,P007,3
T003561,P006,3
T003562,P013,3
T003562,P012,3
T003562,P010,3
T003562,P011,1
T003563,P013,1
T003563,P011,3
T003564,P013,2
T003564,P012,3
T003564,P011,1
T003564,P010,3
T003565,P013,3
T003565,P012,3
T003565,P011,2
T003566,P003,1
T003566,P004,3
T003566,P005,1
T003567,P004,2
T003567,P002,2
T003567,P005,3
T003568,P004,3
T003568,P005,3
T003569,P013,3
T003569,P012,3
T003569,P011,1
T003570,P014,3
T003570,P015,3
T003571,P007,1
T003571,P006,2
T003572,P012,2
T003572,P010,3
T003573,P003,3
T003573,P001,1
T003573,P005,2
T003574,P003,2
T003574,P005,3
T003575,P003,2
T003575,P001,2
T003576,P012,3
T003576,P010,3
T003576,P011,2
T003577,P016,3
T003577,P015,3
T003578,P006,2
T003578,P009,3
T003579,P013,2
T003579,P012,3
T003579,P011,3
T003580,P008,3
T003580,P006,3
T003580,P009,1
T003581,P014,3
T003581,P016,2
T003581,P015,2
T003582,P014,3
T003582,P015,3
T003583,P003,3
T003583,P002,1
T003584,P012,3
T003584,P010,1
T003585,P007,3
T003585,P008,2
T003585,P009,2
T003586,P007,3
T003586,P008,2
T003586,P006,3
T003586,P009,1
T003587,P014,1
T003587,P015,1
T003588,P007,2
T003588,P008,1
T003588,P009,3
T003589,P007,2
T003589,P008,3
T003589,P009,2
T003590,P012,1
T003590,P010,3
T003590,P011,3
T003591,P014,3
T003591,P016,1
T003591,P015,1
T003592,P003,1
T003592,P004,3
T003592,P005,1
T003593,P013,3
T003593,P012,2
T003593,P011,2
T003593,P010,2
T003594,P004,3
T003594,P003,3
T003594,P001,1
T003594,P005,3
T003595,P007,3
T003595,P009,2
T003596,P012,1
T003596,P010,2
T003597,P013,3
T003597,P012,3
T003597,P010,2
T003598,P008,3
T003598,P009,1
T003599,P014,2
T003599,P016,3
T003600,P004,3
T003600,P003,1
T003600,P001,3
T003601,P007,3
T003601,P008,1
T003602,P008,1
T003602,P009,2
T003603,P001,3
T003603,P004,2
T003603,P002,1
T003603,P005,1
T003604,P014,1
T003604,P016,3
T003604,P015,3
T003605,P013,2
T003605,P012,2
T003605,P010,1
T003606,P003,1
T003606,P004,3
T003606,P001,2
T003607,P014,2
T003607,P016,1
T003607,P015,1
T003608,P007,2
T003608,P006,1
T003608,P008,3
T003609,P002,3
T003609,P004,1
T003609,P003,2
T003609,P001,2
T003610,P014,2
T003610,P016,1
T003611,P012,2
T003611,P011,2
T003611,P010,3
T003612,P001,1
T003612,P004,2
T003612,P002,2
T003613,P008,3
T003613,P009,1
T003614,P007,2
T003614,P006,3
T003614,P008,2
T003615,P014,2
T003615,P016,3
T003616,P004,1
T003616,P003,2
T003616,P001,2
T003617,P013,3
T003617,P012,2
T003618,P008,1
T003618,P007,2
T003618,P009,1
T003619,P012,1
T003619,P010,2
T003619,P011,3
T003620,P014,3
T003620,P015,1
T003621,P007,1
T003621,P006,2
T003621,P008,3
T003622,P004,1
T003622,P002,1
T003623,P002,2
T003623,P003,3
T003623,P001,3
T003624,P003,3
T003624,P005,3
T003625,P014,3
T003625,P016,2
T003625,P015,2
T003626,P002,1
T003626,P004,3
T003626,P001,1
T003626,P005,1
T003627,P014,1
T003627,P015,2
T003628,P002,2
T003628,P003,2
T003628,P001,3
T003629,P014,1
T003629,P016,2
T003629,P015,2
T003630,P002,1
T003630,P005,3
T003631,P007,2
T003631,P006,2
T003632,P013,3
T003632,P012,3
T003632,P011,1
T003632,P010,3
T003633,P007,3
T003633,P006,3
T003633,P009,2
T003634,P007,1
T003634,P006,3
T003634,P008,3
T003635,P002,3
T003635,P003,2
T003635,P001,2
T003635,P005,3
T003636,P014,2
T003636,P016,3
T003636,P015,1
T003637,P007,2
T003637,P006,3
T003637,P009,1
T003638,P003,3
T003638,P001,3
T003639,P013,1
T003639,P012,2
T003640,P016,3
T003640,P015,3
T003641,P007,2
T003641,P006,2
T003641,P008,1
T003642,P002,1
T003642,P003,2
T003642,P001,3
T003643,P012,1
T003643,P011,3
T003643,P010,1
T003644,P007,3
T003644,P006,1
T003644,P009,1
T003645,P007,2
T003645,P008,2
T003645,P009,3
T003646,P014,1
T003646,P016,2
T003646,P015,3
T003647,P013,3
T003647,P010,1
T003648,P012,2
T003648,P011,2
T003649,P007,1
T003649,P006,2
T003649,P008,2
T003650,P010,2
T003650,P011,1
T003651,P003,2
T003651,P001,1
T003651,P005,1
T003652,P012,1
T003652,P010,2
T003652,P011,2
T003653,P012,2
T003653,P011,2
T003654,P013,2
T003654,P012,1
T003655,P007,3
T003655,P006,2
T003655,P009,1
T003656,P007,3
T003656,P009,1
T003657,P013,1
T003657,P012,2
T003658,P013,2
T003658,P010,1
T003658,P011,2
T003659,P003,3
T003659,P001,2
T003660,P014,2
T003660,P016,1
T003661,P014,2
T003661,P015,1
T003662,P007,2
T003662,P006,1
T003662,P008,3
T003663,P014,3
T003663,P016,1
T003663,P015,3
T003664,P003,3
T003664,P001,2
T003665,P012,1
T003665,P010,3
T003666,P016,2
T003666,P015,3
T003667,P007,2
T003667,P006,2
T003667,P008,2
T003668,P004,1
T003668,P005,1
T003669,P007,3
T003669,P006,2
T003670,P016,1
T003670,P015,2
T003671,P012,3
T003671,P011,3
T003671,P010,1
T003672,P002,3
T003672,P003,2
T003672,P004,3
T003672,P001,1
T003673,P012,3
T003673,P010,1
T003673,P011,2
T003674,P014,1
T003674,P016,3
T003675,P007,3
T003675,P006,3
T003676,P004,1
T003676,P002,3
T003676,P005,3
T003677,P008,3
T003677,P007,3
T003677,P006,1
T003677,P009,3
T003678,P012,2
T003678,P010,2
T003678,P011,2
T003679,P007,3
T003679,P006,3
T003679,P008,3
T003680,P013,3
T003680,P010,3
T003681,P013,1
T003681,P012,1
T003682,P013,1
